STAROST,POSAO,BRACNO_STANJE,OBRAZOVANJE,SREDNJE_GOD_STANJE_EUR,STAMBENI_KREDIT,LICNI_KREDIT,KONTAKT,DUZINA_RAZGOVORA_SEC,BROJ_RAZGOVORA,OROCENA_STEDNJA
34,tehnicar,u_braku,visoko,1611,da,ne,mobilni,490,2,ne
34,admin.,samac,visoko,18,da,da,mobilni,359,1,da
52,manuelni_poslovi,u_braku,osnevne,1331,da,ne,mobilni,213,2,ne
60,nepoznato,u_braku,nepoznato,7337,ne,ne,mobilni,122,1,ne
39,rukovodstvo,samac,srednje,835,da,ne,nepoznato,587,4,ne
58,retired,u_braku,osnevne,5092,ne,ne,nepoznato,199,6,ne
41,tehnicar,razveden(a),srednje,52,ne,ne,mobilni,261,2,ne
48,tehnicar,u_braku,srednje,10655,ne,ne,fiksni,5,3,ne
58,rukovodstvo,u_braku,visoko,1831,ne,ne,mobilni,1531,1,ne
40,samozaposlen,u_braku,osnevne,92,da,ne,nepoznato,92,1,ne
48,rukovodstvo,u_braku,visoko,586,da,da,mobilni,179,2,ne
52,manuelni_poslovi,razveden(a),osnevne,1758,da,ne,nepoznato,41,1,ne
50,samozaposlen,u_braku,srednje,2061,da,da,mobilni,197,2,ne
25,tehnicar,samac,srednje,959,ne,ne,mobilni,144,5,ne
54,retired,u_braku,osnevne,208,ne,ne,nepoznato,255,1,ne
34,usluge,u_braku,srednje,-315,da,ne,nepoznato,56,2,ne
48,rukovodstvo,u_braku,visoko,-13,da,ne,mobilni,20,6,ne
37,admin.,u_braku,visoko,801,ne,ne,mobilni,331,7,ne
66,retired,u_braku,visoko,1948,ne,ne,mobilni,216,1,da
32,rukovodstvo,samac,visoko,751,da,ne,nepoznato,64,1,ne
45,manuelni_poslovi,u_braku,srednje,784,da,da,nepoznato,34,1,ne
43,manuelni_poslovi,samac,srednje,24,ne,ne,mobilni,68,1,ne
41,rukovodstvo,u_braku,visoko,72,da,ne,nepoznato,764,3,ne
40,tehnicar,razveden(a),visoko,1871,da,ne,mobilni,64,1,ne
44,usluge,samac,srednje,1378,da,ne,nepoznato,257,2,ne
43,manuelni_poslovi,u_braku,osnevne,188,da,ne,mobilni,58,3,ne
30,nepoznato,samac,visoko,6836,ne,ne,mobilni,30,3,ne
32,usluge,u_braku,srednje,61,da,ne,mobilni,529,5,ne
57,admin.,u_braku,srednje,-967,da,ne,fiksni,8,7,ne
31,manuelni_poslovi,samac,visoko,462,da,da,nepoznato,147,1,ne
49,nepoznato,u_braku,srednje,0,ne,ne,mobilni,173,2,ne
31,admin.,samac,srednje,5527,da,ne,nepoznato,132,1,ne
41,admin.,u_braku,visoko,1287,ne,ne,nepoznato,286,1,ne
44,rukovodstvo,u_braku,visoko,17361,ne,ne,nepoznato,476,1,ne
54,preduzetnik,u_braku,nepoznato,1956,ne,ne,mobilni,221,5,ne
37,manuelni_poslovi,razveden(a),srednje,0,da,ne,mobilni,146,4,da
34,rukovodstvo,u_braku,srednje,-294,da,ne,nepoznato,532,2,ne
43,tehnicar,u_braku,srednje,275,ne,ne,mobilni,69,6,ne
44,rukovodstvo,u_braku,visoko,724,da,ne,mobilni,157,2,ne
44,usluge,u_braku,srednje,27,ne,ne,mobilni,485,1,ne
53,admin.,razveden(a),srednje,26,da,ne,mobilni,56,1,ne
36,tehnicar,u_braku,srednje,191,ne,ne,mobilni,69,1,ne
58,tehnicar,razveden(a),srednje,-123,ne,ne,mobilni,131,2,ne
26,student,samac,srednje,-147,ne,ne,nepoznato,95,2,ne
34,tehnicar,samac,srednje,179,ne,ne,mobilni,294,3,ne
55,manuelni_poslovi,u_braku,osnevne,1086,da,ne,mobilni,146,1,ne
55,manuelni_poslovi,u_braku,srednje,471,da,ne,nepoznato,58,2,ne
34,preduzetnik,u_braku,visoko,105,da,ne,nepoznato,249,2,ne
41,preduzetnik,razveden(a),srednje,1588,da,da,nepoznato,10,8,ne
38,sluzavka,razveden(a),srednje,70,ne,ne,mobilni,255,3,da
28,manuelni_poslovi,samac,srednje,2700,ne,ne,mobilni,337,4,ne
41,tehnicar,u_braku,srednje,1602,da,ne,mobilni,142,1,ne
30,admin.,u_braku,visoko,0,da,ne,mobilni,209,2,ne
39,tehnicar,u_braku,nepoznato,839,ne,ne,nepoznato,825,2,ne
41,admin.,u_braku,srednje,21515,da,ne,nepoznato,87,1,ne
36,tehnicar,u_braku,srednje,5902,da,ne,nepoznato,219,4,ne
37,rukovodstvo,u_braku,visoko,547,da,da,nepoznato,143,1,ne
59,samozaposlen,u_braku,visoko,3800,ne,da,mobilni,70,1,ne
26,tehnicar,samac,srednje,261,da,ne,nepoznato,371,2,ne
43,tehnicar,u_braku,srednje,0,da,da,mobilni,539,8,ne
42,rukovodstvo,u_braku,srednje,-34,ne,ne,mobilni,176,1,ne
46,manuelni_poslovi,u_braku,nepoznato,9328,da,ne,mobilni,725,3,da
31,admin.,u_braku,srednje,5,da,da,mobilni,101,7,ne
43,nezaposlen,u_braku,srednje,3529,ne,ne,mobilni,169,2,ne
48,manuelni_poslovi,samac,visoko,2330,da,ne,nepoznato,15,1,ne
41,manuelni_poslovi,u_braku,srednje,1334,da,ne,mobilni,234,5,ne
32,samozaposlen,u_braku,visoko,3601,ne,ne,mobilni,171,15,ne
45,tehnicar,u_braku,visoko,265,ne,ne,mobilni,14,3,ne
52,admin.,samac,nepoznato,2227,ne,ne,mobilni,242,2,da
37,samozaposlen,u_braku,srednje,487,ne,da,mobilni,155,15,ne
38,manuelni_poslovi,razveden(a),srednje,0,da,ne,mobilni,580,1,ne
36,usluge,samac,srednje,174,da,ne,nepoznato,223,2,ne
58,retired,u_braku,srednje,14412,ne,ne,mobilni,297,1,ne
37,rukovodstvo,u_braku,visoko,3288,ne,ne,mobilni,124,2,ne
30,tehnicar,samac,srednje,57,ne,ne,mobilni,465,2,ne
47,tehnicar,u_braku,srednje,2246,da,ne,mobilni,330,1,ne
40,tehnicar,u_braku,srednje,4441,da,ne,mobilni,153,2,ne
42,rukovodstvo,razveden(a),visoko,0,ne,ne,nepoznato,131,2,ne
71,nepoznato,u_braku,visoko,353,ne,ne,mobilni,208,1,ne
54,manuelni_poslovi,u_braku,srednje,448,da,da,mobilni,98,1,ne
53,preduzetnik,u_braku,osnevne,27,da,ne,fiksni,230,3,da
33,manuelni_poslovi,razveden(a),srednje,474,ne,ne,mobilni,400,2,ne
30,tehnicar,samac,visoko,1185,da,ne,mobilni,284,1,ne
39,usluge,razveden(a),srednje,282,da,ne,mobilni,243,1,ne
32,manuelni_poslovi,u_braku,srednje,2,da,ne,mobilni,16,9,ne
34,tehnicar,samac,srednje,60,ne,ne,mobilni,274,2,ne
39,samozaposlen,samac,visoko,3972,ne,ne,mobilni,122,3,ne
75,retired,u_braku,srednje,26452,ne,ne,fiksni,219,2,ne
33,admin.,razveden(a),srednje,818,da,da,mobilni,301,3,ne
40,usluge,u_braku,srednje,9374,da,ne,mobilni,7,8,ne
37,tehnicar,u_braku,nepoznato,47,ne,ne,nepoznato,374,3,ne
69,retired,u_braku,osnevne,279,ne,ne,fiksni,26,1,ne
52,nezaposlen,u_braku,osnevne,20,da,ne,fiksni,172,1,ne
31,admin.,razveden(a),srednje,360,ne,ne,mobilni,332,1,ne
28,tehnicar,samac,srednje,1532,ne,ne,mobilni,253,1,ne
29,rukovodstvo,samac,visoko,1673,ne,ne,mobilni,200,2,ne
46,usluge,u_braku,srednje,2420,ne,ne,mobilni,405,2,ne
28,manuelni_poslovi,u_braku,srednje,100,da,da,nepoznato,132,2,ne
41,admin.,u_braku,srednje,0,ne,ne,nepoznato,89,1,ne
42,tehnicar,razveden(a),srednje,1533,ne,da,mobilni,86,1,ne
34,admin.,samac,srednje,296,ne,ne,mobilni,147,4,ne
28,manuelni_poslovi,u_braku,srednje,2788,da,ne,nepoznato,369,2,da
43,rukovodstvo,samac,srednje,109,da,ne,nepoznato,64,3,ne
32,tehnicar,u_braku,srednje,485,ne,ne,mobilni,98,14,ne
33,tehnicar,samac,visoko,125,ne,ne,fiksni,66,2,ne
70,retired,u_braku,srednje,616,ne,ne,mobilni,149,2,ne
36,usluge,u_braku,srednje,3064,da,ne,fiksni,240,3,ne
53,tehnicar,u_braku,srednje,206,ne,ne,mobilni,87,6,ne
30,manuelni_poslovi,samac,srednje,6900,ne,ne,mobilni,816,1,ne
45,usluge,razveden(a),srednje,-179,ne,ne,nepoznato,155,2,ne
31,usluge,samac,srednje,481,da,ne,mobilni,106,2,ne
28,admin.,u_braku,srednje,12,da,ne,mobilni,73,3,ne
45,manuelni_poslovi,u_braku,osnevne,0,ne,ne,nepoznato,574,5,ne
51,rukovodstvo,u_braku,visoko,176,da,da,nepoznato,8,1,ne
53,rukovodstvo,u_braku,osnevne,4086,ne,ne,nepoznato,14,3,ne
40,tehnicar,u_braku,srednje,257,da,ne,nepoznato,731,4,ne
53,manuelni_poslovi,u_braku,osnevne,53,da,ne,mobilni,208,1,ne
31,manuelni_poslovi,razveden(a),srednje,6,da,ne,mobilni,821,1,ne
30,rukovodstvo,u_braku,visoko,562,ne,ne,mobilni,137,4,ne
53,preduzetnik,u_braku,srednje,-118,da,ne,nepoznato,101,3,ne
40,manuelni_poslovi,u_braku,osnevne,2805,da,ne,mobilni,173,6,ne
26,rukovodstvo,samac,srednje,565,da,ne,nepoznato,582,11,ne
47,manuelni_poslovi,u_braku,srednje,0,da,ne,mobilni,676,1,ne
51,rukovodstvo,u_braku,visoko,1612,ne,ne,mobilni,384,1,ne
45,nezaposlen,u_braku,osnevne,180,da,da,nepoznato,62,2,ne
35,rukovodstvo,u_braku,visoko,0,da,ne,mobilni,295,3,ne
36,rukovodstvo,samac,visoko,876,da,ne,nepoznato,241,2,ne
57,admin.,u_braku,srednje,2137,ne,ne,fiksni,132,7,ne
42,manuelni_poslovi,u_braku,osnevne,260,da,ne,fiksni,175,2,ne
32,manuelni_poslovi,u_braku,srednje,-53,da,ne,mobilni,648,1,da
30,rukovodstvo,u_braku,visoko,944,ne,ne,mobilni,251,2,da
36,tehnicar,u_braku,srednje,2394,ne,ne,mobilni,184,2,ne
43,tehnicar,u_braku,srednje,297,da,ne,mobilni,119,3,ne
69,retired,samac,visoko,2144,ne,ne,mobilni,417,1,da
31,tehnicar,samac,visoko,969,ne,ne,mobilni,95,1,ne
35,tehnicar,u_braku,srednje,0,ne,ne,mobilni,125,2,ne
26,preduzetnik,u_braku,visoko,37,da,da,mobilni,207,1,ne
46,tehnicar,u_braku,srednje,410,ne,da,mobilni,162,5,ne
30,tehnicar,u_braku,srednje,1211,da,ne,mobilni,176,1,ne
33,rukovodstvo,samac,visoko,71,ne,ne,mobilni,107,6,ne
34,rukovodstvo,u_braku,visoko,436,da,ne,mobilni,28,1,ne
48,manuelni_poslovi,u_braku,osnevne,559,da,ne,nepoznato,1231,2,ne
31,rukovodstvo,u_braku,visoko,1170,ne,ne,mobilni,200,4,ne
46,rukovodstvo,razveden(a),visoko,25,ne,ne,nepoznato,103,2,ne
40,usluge,u_braku,srednje,1325,ne,ne,nepoznato,150,2,ne
39,preduzetnik,u_braku,srednje,0,ne,ne,mobilni,108,7,ne
33,tehnicar,samac,srednje,647,da,da,mobilni,124,1,ne
50,manuelni_poslovi,u_braku,osnevne,2142,da,ne,mobilni,309,2,ne
84,retired,razveden(a),osnevne,639,ne,ne,fiksni,353,3,da
40,manuelni_poslovi,u_braku,osnevne,177,da,da,fiksni,742,4,ne
55,rukovodstvo,u_braku,visoko,236,ne,ne,mobilni,200,1,ne
40,usluge,razveden(a),srednje,1959,da,ne,nepoznato,177,1,ne
46,admin.,u_braku,osnevne,96,ne,ne,fiksni,151,2,ne
43,samozaposlen,samac,visoko,0,ne,ne,nepoznato,147,1,ne
34,manuelni_poslovi,u_braku,srednje,250,da,ne,nepoznato,193,6,ne
35,tehnicar,samac,srednje,126,ne,ne,mobilni,112,2,ne
57,retired,u_braku,nepoznato,1621,da,ne,nepoznato,108,1,ne
25,student,samac,srednje,8,ne,ne,mobilni,107,2,da
32,samozaposlen,u_braku,visoko,189,da,ne,nepoznato,106,2,ne
52,retired,samac,srednje,316,ne,ne,mobilni,463,3,ne
31,samozaposlen,samac,visoko,-282,da,ne,mobilni,131,3,ne
34,rukovodstvo,u_braku,visoko,-308,da,ne,mobilni,140,2,ne
42,tehnicar,razveden(a),srednje,248,ne,ne,mobilni,163,4,ne
47,manuelni_poslovi,razveden(a),osnevne,126,da,ne,nepoznato,2456,2,da
50,samozaposlen,razveden(a),visoko,13,da,ne,mobilni,76,1,da
30,tehnicar,u_braku,srednje,-393,da,da,mobilni,435,1,da
33,usluge,samac,srednje,358,da,ne,mobilni,302,1,ne
56,tehnicar,samac,visoko,917,ne,ne,nepoznato,306,1,ne
34,admin.,razveden(a),srednje,1268,da,ne,mobilni,259,3,ne
33,tehnicar,u_braku,srednje,-163,da,da,mobilni,502,2,ne
32,rukovodstvo,samac,visoko,473,da,ne,mobilni,72,2,ne
34,rukovodstvo,u_braku,visoko,4831,da,ne,mobilni,265,1,ne
37,tehnicar,u_braku,srednje,1063,da,ne,mobilni,413,2,ne
30,rukovodstvo,u_braku,srednje,0,da,ne,mobilni,756,3,ne
29,manuelni_poslovi,u_braku,srednje,424,da,da,nepoznato,241,2,ne
56,nezaposlen,razveden(a),osnevne,802,ne,ne,fiksni,258,2,ne
31,rukovodstvo,u_braku,visoko,430,da,ne,mobilni,137,16,ne
59,nepoznato,u_braku,nepoznato,3940,ne,ne,nepoznato,48,2,ne
36,sluzavka,u_braku,srednje,2880,ne,ne,nepoznato,283,1,ne
51,manuelni_poslovi,razveden(a),srednje,1069,da,ne,nepoznato,247,2,ne
54,samozaposlen,razveden(a),osnevne,4382,da,ne,fiksni,193,4,ne
37,rukovodstvo,u_braku,visoko,0,ne,ne,mobilni,129,4,ne
32,tehnicar,u_braku,visoko,3939,ne,ne,mobilni,209,2,ne
42,samozaposlen,u_braku,visoko,753,ne,ne,nepoznato,31,1,ne
29,manuelni_poslovi,u_braku,srednje,358,ne,ne,mobilni,88,5,ne
52,manuelni_poslovi,u_braku,osnevne,1141,da,ne,mobilni,22,5,ne
40,tehnicar,u_braku,srednje,1259,ne,ne,nepoznato,234,5,ne
30,usluge,u_braku,srednje,227,ne,da,nepoznato,23,1,ne
55,preduzetnik,razveden(a),srednje,538,da,ne,mobilni,353,2,da
49,rukovodstvo,u_braku,visoko,92,da,ne,nepoznato,221,2,ne
33,tehnicar,u_braku,visoko,8023,ne,ne,mobilni,196,1,ne
32,usluge,samac,srednje,2478,ne,da,mobilni,395,1,ne
21,student,samac,srednje,6844,ne,ne,mobilni,126,3,ne
42,tehnicar,u_braku,srednje,440,da,ne,mobilni,13,5,ne
56,samozaposlen,u_braku,srednje,800,ne,da,mobilni,170,1,ne
39,nepoznato,samac,srednje,914,ne,ne,nepoznato,20,1,ne
30,preduzetnik,samac,srednje,638,ne,ne,mobilni,358,6,ne
55,retired,u_braku,srednje,159,ne,ne,mobilni,159,1,ne
43,manuelni_poslovi,u_braku,osnevne,483,da,ne,mobilni,225,3,ne
53,nezaposlen,u_braku,srednje,94,ne,ne,mobilni,493,1,da
57,retired,u_braku,srednje,1044,ne,ne,fiksni,585,1,da
39,samozaposlen,samac,nepoznato,0,ne,ne,nepoznato,13,11,ne
56,tehnicar,razveden(a),visoko,401,da,ne,fiksni,26,1,ne
29,usluge,samac,nepoznato,33,ne,ne,nepoznato,161,1,ne
38,manuelni_poslovi,u_braku,osnevne,506,da,da,nepoznato,122,1,ne
59,rukovodstvo,u_braku,visoko,1881,ne,ne,mobilni,456,2,ne
42,tehnicar,samac,nepoznato,344,da,ne,nepoznato,26,7,ne
46,manuelni_poslovi,u_braku,osnevne,0,da,ne,nepoznato,51,9,ne
31,admin.,u_braku,srednje,3,da,ne,mobilni,37,12,ne
35,usluge,razveden(a),srednje,221,da,ne,mobilni,150,1,ne
50,samozaposlen,u_braku,srednje,36,ne,ne,mobilni,104,10,ne
42,manuelni_poslovi,u_braku,osnevne,969,da,ne,mobilni,721,1,ne
36,usluge,samac,srednje,760,ne,ne,nepoznato,9,13,ne
25,admin.,samac,visoko,220,ne,ne,mobilni,68,1,ne
42,rukovodstvo,samac,visoko,10907,ne,ne,mobilni,74,3,ne
27,student,samac,visoko,-148,da,ne,mobilni,146,3,ne
32,manuelni_poslovi,u_braku,osnevne,415,da,ne,nepoznato,777,4,da
57,rukovodstvo,u_braku,visoko,1341,da,ne,nepoznato,339,2,ne
48,manuelni_poslovi,u_braku,srednje,865,da,ne,mobilni,78,2,ne
34,manuelni_poslovi,razveden(a),srednje,-566,da,ne,nepoznato,248,2,ne
33,usluge,u_braku,srednje,210,da,da,nepoznato,201,1,ne
26,tehnicar,samac,srednje,1275,da,ne,nepoznato,18,9,ne
50,manuelni_poslovi,u_braku,srednje,579,ne,ne,mobilni,83,4,ne
60,tehnicar,samac,visoko,2934,ne,ne,mobilni,233,2,ne
47,rukovodstvo,u_braku,visoko,6637,da,ne,mobilni,174,2,ne
31,rukovodstvo,u_braku,visoko,271,ne,ne,mobilni,89,1,ne
52,tehnicar,u_braku,visoko,0,ne,ne,mobilni,145,3,ne
36,usluge,u_braku,srednje,472,da,ne,nepoznato,1017,1,ne
43,manuelni_poslovi,u_braku,osnevne,487,da,ne,nepoznato,548,2,ne
30,tehnicar,samac,visoko,699,da,ne,mobilni,213,4,ne
32,manuelni_poslovi,u_braku,srednje,150,ne,ne,mobilni,210,1,ne
31,rukovodstvo,samac,visoko,1130,da,ne,mobilni,224,3,ne
29,rukovodstvo,samac,srednje,584,da,ne,nepoznato,541,19,ne
48,usluge,razveden(a),srednje,3186,ne,da,mobilni,104,1,ne
32,usluge,samac,srednje,133,ne,ne,mobilni,171,1,da
30,sluzavka,samac,visoko,868,ne,ne,mobilni,387,2,ne
48,manuelni_poslovi,u_braku,srednje,480,da,ne,mobilni,830,1,da
51,manuelni_poslovi,u_braku,nepoznato,1883,da,ne,nepoznato,57,1,ne
34,rukovodstvo,u_braku,visoko,606,ne,ne,mobilni,97,1,da
35,manuelni_poslovi,u_braku,srednje,603,da,ne,mobilni,474,2,ne
49,rukovodstvo,samac,osnevne,548,ne,ne,fiksni,115,6,ne
36,nezaposlen,u_braku,srednje,-872,da,da,mobilni,153,1,ne
37,manuelni_poslovi,razveden(a),srednje,33,da,ne,mobilni,106,2,ne
37,rukovodstvo,u_braku,visoko,1689,da,ne,nepoznato,645,2,ne
49,manuelni_poslovi,u_braku,osnevne,902,ne,ne,nepoznato,210,2,ne
44,usluge,razveden(a),srednje,0,da,da,nepoznato,97,1,ne
40,student,u_braku,srednje,260,ne,ne,mobilni,52,1,ne
57,tehnicar,u_braku,srednje,589,da,ne,mobilni,223,1,ne
39,tehnicar,u_braku,srednje,626,da,ne,mobilni,126,2,ne
38,usluge,u_braku,srednje,0,ne,da,mobilni,1473,6,ne
51,manuelni_poslovi,razveden(a),srednje,78,da,ne,nepoznato,723,2,ne
27,manuelni_poslovi,samac,srednje,3792,ne,ne,mobilni,279,2,da
38,manuelni_poslovi,samac,visoko,14058,ne,ne,fiksni,293,20,ne
30,tehnicar,samac,srednje,-522,da,da,mobilni,670,2,da
36,student,samac,nepoznato,386,ne,ne,nepoznato,359,2,ne
37,nezaposlen,u_braku,srednje,1978,ne,ne,mobilni,404,1,da
53,admin.,u_braku,srednje,459,ne,ne,mobilni,317,6,ne
38,nezaposlen,u_braku,visoko,2812,da,ne,mobilni,830,1,da
48,rukovodstvo,u_braku,visoko,5057,ne,da,mobilni,37,1,ne
26,sluzavka,u_braku,srednje,-759,da,ne,mobilni,191,1,ne
33,manuelni_poslovi,samac,srednje,-416,da,ne,nepoznato,767,2,da
47,tehnicar,u_braku,nepoznato,2106,da,ne,nepoznato,168,1,ne
45,rukovodstvo,razveden(a),visoko,220,da,ne,nepoznato,89,4,ne
32,manuelni_poslovi,razveden(a),srednje,0,da,ne,nepoznato,746,2,ne
69,retired,u_braku,nepoznato,426,ne,ne,fiksni,225,1,da
65,nepoznato,u_braku,nepoznato,4717,ne,ne,fiksni,256,1,da
37,manuelni_poslovi,u_braku,srednje,395,da,ne,nepoznato,219,2,ne
45,manuelni_poslovi,razveden(a),osnevne,0,da,ne,mobilni,211,2,ne
36,manuelni_poslovi,u_braku,srednje,-206,da,ne,nepoznato,177,2,ne
62,samozaposlen,razveden(a),visoko,6,da,ne,mobilni,216,1,da
37,rukovodstvo,u_braku,visoko,4039,ne,da,mobilni,106,2,ne
39,usluge,razveden(a),srednje,687,da,ne,mobilni,869,1,da
38,tehnicar,samac,srednje,-242,da,ne,mobilni,1173,3,da
31,rukovodstvo,u_braku,visoko,582,da,ne,mobilni,58,2,ne
58,manuelni_poslovi,razveden(a),osnevne,8218,da,ne,mobilni,124,10,ne
44,rukovodstvo,samac,visoko,1424,da,ne,mobilni,201,2,ne
31,manuelni_poslovi,u_braku,srednje,92,da,ne,nepoznato,688,1,da
33,tehnicar,samac,srednje,2085,ne,ne,mobilni,501,2,da
36,tehnicar,samac,visoko,197,ne,ne,mobilni,260,1,da
31,tehnicar,samac,srednje,2305,ne,ne,mobilni,139,1,ne
45,admin.,u_braku,srednje,-547,da,ne,nepoznato,214,2,ne
30,tehnicar,samac,visoko,411,ne,ne,mobilni,142,1,ne
34,manuelni_poslovi,u_braku,srednje,584,da,ne,mobilni,154,2,ne
34,rukovodstvo,u_braku,visoko,997,da,da,mobilni,81,1,ne
39,admin.,razveden(a),srednje,83,da,ne,mobilni,69,6,ne
41,rukovodstvo,u_braku,visoko,6563,ne,ne,mobilni,136,8,ne
32,usluge,samac,srednje,0,da,ne,mobilni,99,13,ne
32,rukovodstvo,samac,visoko,0,ne,ne,mobilni,9,6,ne
36,manuelni_poslovi,u_braku,osnevne,398,da,ne,nepoznato,278,1,ne
35,admin.,u_braku,visoko,1145,da,ne,mobilni,82,2,ne
32,rukovodstvo,samac,visoko,2,da,ne,mobilni,100,2,da
33,rukovodstvo,samac,visoko,201,da,ne,mobilni,171,1,ne
49,preduzetnik,u_braku,osnevne,563,ne,ne,nepoznato,84,1,ne
35,rukovodstvo,u_braku,visoko,3161,ne,ne,mobilni,433,2,ne
31,tehnicar,u_braku,srednje,0,ne,da,mobilni,624,6,ne
42,rukovodstvo,u_braku,srednje,1331,ne,ne,mobilni,698,2,ne
34,sluzavka,u_braku,osnevne,2929,ne,ne,mobilni,518,2,da
32,usluge,u_braku,srednje,-220,da,da,mobilni,123,2,ne
29,rukovodstvo,samac,visoko,5980,da,ne,nepoznato,317,1,ne
32,usluge,samac,srednje,48,da,ne,mobilni,8,3,ne
50,sluzavka,samac,nepoznato,0,ne,ne,fiksni,118,8,ne
58,retired,u_braku,srednje,3382,ne,da,mobilni,294,2,ne
59,tehnicar,u_braku,srednje,2308,ne,ne,mobilni,815,1,da
25,student,u_braku,visoko,10,da,ne,mobilni,857,4,da
57,usluge,u_braku,srednje,162,da,ne,nepoznato,174,1,ne
30,manuelni_poslovi,samac,srednje,1073,da,ne,mobilni,1130,4,ne
26,usluge,samac,srednje,1700,da,ne,mobilni,13,5,ne
50,usluge,samac,osnevne,148,da,ne,nepoznato,198,2,ne
39,usluge,u_braku,srednje,0,da,ne,mobilni,503,1,ne
45,manuelni_poslovi,u_braku,osnevne,185,da,ne,mobilni,249,3,ne
37,rukovodstvo,razveden(a),visoko,896,ne,da,mobilni,343,2,ne
47,manuelni_poslovi,razveden(a),osnevne,1279,da,ne,mobilni,479,2,ne
50,tehnicar,u_braku,visoko,199,da,da,mobilni,116,2,ne
40,rukovodstvo,u_braku,srednje,99,ne,ne,mobilni,15,5,ne
35,manuelni_poslovi,u_braku,osnevne,378,da,ne,nepoznato,427,3,ne
53,rukovodstvo,u_braku,visoko,15,ne,ne,mobilni,921,2,da
35,admin.,u_braku,srednje,147,da,da,mobilni,41,1,ne
54,tehnicar,u_braku,srednje,2225,ne,da,mobilni,73,2,ne
35,admin.,samac,srednje,1810,da,ne,mobilni,65,2,ne
31,sluzavka,u_braku,nepoznato,-6,ne,da,fiksni,94,2,ne
46,tehnicar,razveden(a),srednje,435,da,ne,nepoznato,192,3,ne
52,rukovodstvo,u_braku,srednje,335,ne,ne,mobilni,411,1,da
34,admin.,razveden(a),srednje,-251,ne,ne,mobilni,641,1,da
46,usluge,razveden(a),srednje,5,da,da,mobilni,305,2,ne
54,samozaposlen,u_braku,srednje,641,da,ne,mobilni,472,1,ne
37,admin.,u_braku,visoko,0,da,ne,mobilni,115,1,ne
39,admin.,u_braku,visoko,722,ne,ne,fiksni,141,1,ne
50,tehnicar,u_braku,visoko,3337,da,da,fiksni,24,14,ne
44,tehnicar,razveden(a),srednje,0,ne,ne,mobilni,264,5,ne
56,admin.,u_braku,srednje,1504,da,ne,nepoznato,66,2,ne
40,usluge,u_braku,visoko,35,ne,ne,mobilni,318,4,ne
36,usluge,u_braku,srednje,895,da,da,nepoznato,622,1,ne
33,rukovodstvo,u_braku,visoko,752,da,ne,mobilni,104,4,ne
33,manuelni_poslovi,samac,srednje,1925,da,ne,mobilni,76,2,ne
42,usluge,u_braku,srednje,-246,da,ne,nepoznato,149,1,ne
30,samozaposlen,samac,visoko,901,da,da,nepoznato,601,1,ne
33,admin.,samac,srednje,894,ne,ne,mobilni,509,2,ne
26,manuelni_poslovi,samac,srednje,592,da,da,nepoznato,174,1,ne
26,admin.,samac,srednje,3529,ne,da,mobilni,57,2,ne
37,usluge,u_braku,srednje,0,da,da,mobilni,187,2,ne
59,retired,u_braku,osnevne,0,ne,ne,mobilni,493,2,da
49,manuelni_poslovi,u_braku,osnevne,371,da,ne,mobilni,18,44,ne
33,manuelni_poslovi,samac,osnevne,1,da,ne,mobilni,257,1,ne
46,tehnicar,samac,srednje,834,da,ne,mobilni,196,2,ne
55,preduzetnik,u_braku,osnevne,298,da,ne,nepoznato,144,3,ne
49,usluge,u_braku,visoko,306,da,ne,mobilni,285,7,ne
51,tehnicar,u_braku,srednje,143,da,ne,nepoznato,627,1,ne
27,admin.,u_braku,srednje,186,da,ne,nepoznato,136,2,ne
44,tehnicar,u_braku,srednje,5597,ne,ne,nepoznato,27,3,ne
40,usluge,samac,srednje,1547,da,ne,mobilni,88,2,ne
36,rukovodstvo,u_braku,visoko,1852,ne,ne,nepoznato,362,1,ne
46,admin.,samac,srednje,1790,da,ne,nepoznato,214,5,ne
30,usluge,samac,srednje,20,da,ne,mobilni,404,6,ne
35,admin.,u_braku,srednje,8652,da,ne,nepoznato,103,6,ne
31,tehnicar,samac,srednje,1626,ne,ne,mobilni,356,2,ne
37,admin.,u_braku,srednje,749,ne,ne,mobilni,219,1,ne
49,manuelni_poslovi,u_braku,nepoznato,51,da,ne,nepoznato,984,1,ne
27,usluge,samac,srednje,-1,ne,ne,mobilni,60,2,ne
32,manuelni_poslovi,u_braku,srednje,-32,da,ne,mobilni,145,1,ne
70,retired,razveden(a),srednje,6850,ne,ne,fiksni,252,3,ne
22,tehnicar,samac,srednje,333,ne,da,fiksni,129,1,ne
58,manuelni_poslovi,u_braku,srednje,-27,ne,da,fiksni,77,13,ne
33,manuelni_poslovi,u_braku,srednje,932,da,ne,nepoznato,226,1,ne
83,retired,razveden(a),osnevne,0,ne,ne,fiksni,664,1,ne
50,rukovodstvo,razveden(a),visoko,100,da,da,mobilni,157,1,ne
53,manuelni_poslovi,u_braku,srednje,-626,da,ne,mobilni,205,1,ne
37,rukovodstvo,samac,visoko,9,ne,ne,mobilni,484,2,ne
55,usluge,razveden(a),osnevne,653,ne,ne,nepoznato,800,1,ne
49,admin.,u_braku,srednje,3608,da,ne,nepoznato,231,1,da
41,manuelni_poslovi,u_braku,osnevne,293,da,da,mobilni,102,1,ne
40,rukovodstvo,samac,visoko,36,da,ne,nepoznato,240,3,ne
